Mev_period0,Mev_period1,Mev_period2,Mev_period3,gas_fees_period0,gas_fees_period1,gas_fees_period2,gas_fees_period3,price_volitility_period0,price_volitility_period1,price_volitility_period2,price_volitility_period3
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.933536150463541103e-01,3.645803795042257267e-02,9.994375642805763960e-02,3.298777855206082021e-01,8.740053470345361397e-01,6.725763987890234219e-01,7.761949804815171383e-02,3.374423462165764276e-01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.645803795042257267e-02,9.994375642805763960e-02,3.298777855206082021e-01,5.514684018476382343e-01,6.725763987890234219e-01,7.761949804815171383e-02,3.374423462165764276e-01,4.069262329039295967e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.994375642805763960e-02,3.298777855206082021e-01,5.514684018476382343e-01,7.980897385897056662e-02,7.761949804815171383e-02,3.374423462165764276e-01,4.069262329039295967e-01,1.327778738102780576e-01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.298777855206082021e-01,5.514684018476382343e-01,7.980897385897056662e-02,3.194695183558063922e-01,3.374423462165764276e-01,4.069262329039295967e-01,1.327778738102780576e-01,4.704628756324047423e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.514684018476382343e-01,7.980897385897056662e-02,3.194695183558063922e-01,1.644603858787979656e-01,4.069262329039295967e-01,1.327778738102780576e-01,4.704628756324047423e-02,3.967510502277428186e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.980897385897056662e-02,3.194695183558063922e-01,1.644603858787979656e-01,9.024617744629503946e-01,1.327778738102780576e-01,4.704628756324047423e-02,3.967510502277428186e-01,3.348320771621047243e-01
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.194695183558063922e-01,1.644603858787979656e-01,9.024617744629503946e-01,4.999665390791807607e-01,4.704628756324047423e-02,3.967510502277428186e-01,3.348320771621047243e-01,5.518163930309870624e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.644603858787979656e-01,9.024617744629503946e-01,4.999665390791807607e-01,7.493214512525872006e-01,3.967510502277428186e-01,3.348320771621047243e-01,5.518163930309870624e-01,2.269389379637060111e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.024617744629503946e-01,4.999665390791807607e-01,7.493214512525872006e-01,9.503743528574744026e-01,3.348320771621047243e-01,5.518163930309870624e-01,2.269389379637060111e-01,9.841599269186169785e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.999665390791807607e-01,7.493214512525872006e-01,9.503743528574744026e-01,4.279350443807453663e-01,5.518163930309870624e-01,2.269389379637060111e-01,9.841599269186169785e-01,7.469608587087517293e-02
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,7.493214512525872006e-01,9.503743528574744026e-01,4.279350443807453663e-01,9.162552881935310811e-01,2.269389379637060111e-01,9.841599269186169785e-01,7.469608587087517293e-02,7.776535129483939102e-01
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,9.503743528574744026e-01,4.279350443807453663e-01,9.162552881935310811e-01,8.192387974921332416e-01,9.841599269186169785e-01,7.469608587087517293e-02,7.776535129483939102e-01,5.460812352820031412e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.279350443807453663e-01,9.162552881935310811e-01,8.192387974921332416e-01,1.012691067107064358e-01,7.469608587087517293e-02,7.776535129483939102e-01,5.460812352820031412e-01,8.763128848640706625e-01
3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,9.162552881935310811e-01,8.192387974921332416e-01,1.012691067107064358e-01,4.210422763533213653e-01,7.776535129483939102e-01,5.460812352820031412e-01,8.763128848640706625e-01,1.658988975654754894e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.192387974921332416e-01,1.012691067107064358e-01,4.210422763533213653e-01,9.085870087913188176e-01,5.460812352820031412e-01,8.763128848640706625e-01,1.658988975654754894e-01,8.451442632841275060e-01
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.012691067107064358e-01,4.210422763533213653e-01,9.085870087913188176e-01,9.153164817429692013e-01,8.763128848640706625e-01,1.658988975654754894e-01,8.451442632841275060e-01,5.065986396925125090e-01
1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.210422763533213653e-01,9.085870087913188176e-01,9.153164817429692013e-01,5.772880073350994401e-02,1.658988975654754894e-01,8.451442632841275060e-01,5.065986396925125090e-01,5.309176687700662978e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,9.085870087913188176e-01,9.153164817429692013e-01,5.772880073350994401e-02,6.993115263723514996e-01,8.451442632841275060e-01,5.065986396925125090e-01,5.309176687700662978e-01,4.309773598745423318e-01
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.153164817429692013e-01,5.772880073350994401e-02,6.993115263723514996e-01,3.083875687735337934e-02,5.065986396925125090e-01,5.309176687700662978e-01,4.309773598745423318e-01,9.450879442597373004e-01
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.772880073350994401e-02,6.993115263723514996e-01,3.083875687735337934e-02,7.181116793524312536e-01,5.309176687700662978e-01,4.309773598745423318e-01,9.450879442597373004e-01,7.375014390057488267e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.993115263723514996e-01,3.083875687735337934e-02,7.181116793524312536e-01,1.051169678965435672e-01,4.309773598745423318e-01,9.450879442597373004e-01,7.375014390057488267e-02,7.869339448301082562e-01
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.083875687735337934e-02,7.181116793524312536e-01,1.051169678965435672e-01,6.100161744649502671e-01,9.450879442597373004e-01,7.375014390057488267e-02,7.869339448301082562e-01,6.076103092664997263e-01
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.181116793524312536e-01,1.051169678965435672e-01,6.100161744649502671e-01,8.924174137285991737e-01,7.375014390057488267e-02,7.869339448301082562e-01,6.076103092664997263e-01,2.298809280225347917e-01
3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.051169678965435672e-01,6.100161744649502671e-01,8.924174137285991737e-01,9.811137225648463023e-01,7.869339448301082562e-01,6.076103092664997263e-01,2.298809280225347917e-01,8.519905237353117000e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.100161744649502671e-01,8.924174137285991737e-01,9.811137225648463023e-01,4.392088929719868418e-01,6.076103092664997263e-01,2.298809280225347917e-01,8.519905237353117000e-01,7.484666752214036434e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.924174137285991737e-01,9.811137225648463023e-01,4.392088929719868418e-01,1.581175807716912463e-01,2.298809280225347917e-01,8.519905237353117000e-01,7.484666752214036434e-01,6.790830412518523707e-01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.811137225648463023e-01,4.392088929719868418e-01,1.581175807716912463e-01,3.126619806319782535e-01,8.519905237353117000e-01,7.484666752214036434e-01,6.790830412518523707e-01,6.051802892541775503e-01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.392088929719868418e-01,1.581175807716912463e-01,3.126619806319782535e-01,4.732218762284193803e-01,7.484666752214036434e-01,6.790830412518523707e-01,6.051802892541775503e-01,1.013313704739410293e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.581175807716912463e-01,3.126619806319782535e-01,4.732218762284193803e-01,9.279888719973834466e-01,6.790830412518523707e-01,6.051802892541775503e-01,1.013313704739410293e-01,8.490613948938999789e-01
3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.126619806319782535e-01,4.732218762284193803e-01,9.279888719973834466e-01,7.686625862478970728e-01,6.051802892541775503e-01,1.013313704739410293e-01,8.490613948938999789e-01,3.288661886849425509e-01
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.732218762284193803e-01,9.279888719973834466e-01,7.686625862478970728e-01,7.439687351767393375e-01,1.013313704739410293e-01,8.490613948938999789e-01,3.288661886849425509e-01,6.001413491465645844e-02
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,9.279888719973834466e-01,7.686625862478970728e-01,7.439687351767393375e-01,4.653608871387925339e-01,8.490613948938999789e-01,3.288661886849425509e-01,6.001413491465645844e-02,1.106611542074553700e-01
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,7.686625862478970728e-01,7.439687351767393375e-01,4.653608871387925339e-01,6.089998773187299541e-02,3.288661886849425509e-01,6.001413491465645844e-02,1.106611542074553700e-01,3.659967049993900767e-01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.439687351767393375e-01,4.653608871387925339e-01,6.089998773187299541e-02,1.891435557878820006e-01,6.001413491465645844e-02,1.106611542074553700e-01,3.659967049993900767e-01,9.900518803505655718e-01
3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.653608871387925339e-01,6.089998773187299541e-02,1.891435557878820006e-01,8.673478705468095074e-01,1.106611542074553700e-01,3.659967049993900767e-01,9.900518803505655718e-01,2.842018483879611424e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.089998773187299541e-02,1.891435557878820006e-01,8.673478705468095074e-01,2.668912642454823736e-01,3.659967049993900767e-01,9.900518803505655718e-01,2.842018483879611424e-01,1.843135998557916544e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.891435557878820006e-01,8.673478705468095074e-01,2.668912642454823736e-01,9.277995266446583678e-01,9.900518803505655718e-01,2.842018483879611424e-01,1.843135998557916544e-01,6.472483990547606147e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.673478705468095074e-01,2.668912642454823736e-01,9.277995266446583678e-01,1.045724542907799925e-02,2.842018483879611424e-01,1.843135998557916544e-01,6.472483990547606147e-01,2.105180384522955528e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.668912642454823736e-01,9.277995266446583678e-01,1.045724542907799925e-02,9.664054443177189091e-01,1.843135998557916544e-01,6.472483990547606147e-01,2.105180384522955528e-01,2.148044283083510031e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,9.277995266446583678e-01,1.045724542907799925e-02,9.664054443177189091e-01,3.290555574077735912e-02,6.472483990547606147e-01,2.105180384522955528e-01,2.148044283083510031e-01,5.721017465399406143e-01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.045724542907799925e-02,9.664054443177189091e-01,3.290555574077735912e-02,3.470997484432701841e-01,2.105180384522955528e-01,2.148044283083510031e-01,5.721017465399406143e-01,2.957492811484985218e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.664054443177189091e-01,3.290555574077735912e-02,3.470997484432701841e-01,4.707770303391857203e-01,2.148044283083510031e-01,5.721017465399406143e-01,2.957492811484985218e-01,1.451770035093570277e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.290555574077735912e-02,3.470997484432701841e-01,4.707770303391857203e-01,7.077649874288761689e-01,5.721017465399406143e-01,2.957492811484985218e-01,1.451770035093570277e-01,1.141770888207755963e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.470997484432701841e-01,4.707770303391857203e-01,7.077649874288761689e-01,6.412673998566356115e-01,2.957492811484985218e-01,1.451770035093570277e-01,1.141770888207755963e-01,1.385593791380229645e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.707770303391857203e-01,7.077649874288761689e-01,6.412673998566356115e-01,4.588546760984812956e-01,1.451770035093570277e-01,1.141770888207755963e-01,1.385593791380229645e-01,2.885666758965808043e-01
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.077649874288761689e-01,6.412673998566356115e-01,4.588546760984812956e-01,3.606795545104790612e-02,1.141770888207755963e-01,1.385593791380229645e-01,2.885666758965808043e-01,6.701011914797607716e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.412673998566356115e-01,4.588546760984812956e-01,3.606795545104790612e-02,8.404167405689966230e-02,1.385593791380229645e-01,2.885666758965808043e-01,6.701011914797607716e-01,5.478035464792430087e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.588546760984812956e-01,3.606795545104790612e-02,8.404167405689966230e-02,4.938787747445227971e-02,2.885666758965808043e-01,6.701011914797607716e-01,5.478035464792430087e-01,9.966381185893643524e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.606795545104790612e-02,8.404167405689966230e-02,4.938787747445227971e-02,5.474470478195414547e-02,6.701011914797607716e-01,5.478035464792430087e-01,9.966381185893643524e-01,5.653744336622554822e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.404167405689966230e-02,4.938787747445227971e-02,5.474470478195414547e-02,9.044928107375265203e-01,5.478035464792430087e-01,9.966381185893643524e-01,5.653744336622554822e-01,5.127111720398689343e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.938787747445227971e-02,5.474470478195414547e-02,9.044928107375265203e-01,3.191077342186185994e-01,9.966381185893643524e-01,5.653744336622554822e-01,5.127111720398689343e-01,2.471247810087705554e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.474470478195414547e-02,9.044928107375265203e-01,3.191077342186185994e-01,8.435029407550473923e-01,5.653744336622554822e-01,5.127111720398689343e-01,2.471247810087705554e-01,5.920203780970377805e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.044928107375265203e-01,3.191077342186185994e-01,8.435029407550473923e-01,9.186387674520637425e-01,5.127111720398689343e-01,2.471247810087705554e-01,5.920203780970377805e-01,6.726409893345738356e-01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.191077342186185994e-01,8.435029407550473923e-01,9.186387674520637425e-01,1.812063362600079275e-01,2.471247810087705554e-01,5.920203780970377805e-01,6.726409893345738356e-01,3.741459016102401947e-01
